open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-14,2026-01-15,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,YES,0.065,0.0385,7013.721773092677,455.891915251024,270.02828826406807,-185.86362698695592,False
2026-01-14,2026-01-15,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.16,0.205,2849.3244703189,455.891915251024,584.1115164153745,128.21960116435048,False
2026-01-14,2026-01-15,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.32,0.235,1424.66223515945,455.891915251024,334.7956252624707,-121.09628998855328,False
2026-01-14,2026-01-15,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.425,0.405,1072.686859414174,455.89191525102393,434.4381780627405,-21.453737188283412,False
2026-01-14,2026-01-15,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.175,0.17,2605.0966585772803,455.89191525102405,442.8664319581377,-13.02548329288635,False
2026-01-14,2026-01-15,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.265,0.295,1720.3468500038641,455.891915251024,507.5023207511399,51.61040550011592,False
2026-01-14,2026-01-15,601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,fed-cut,YES,0.0025,0.0035,182356.7661004096,455.891915251024,638.2486813514336,182.35676610040957,False
2026-01-14,2026-01-15,601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,fed-cut,YES,0.041,0.056,11119.315006122535,455.89191525102393,622.681640342862,166.78972509183808,False
2026-01-14,2026-01-15,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.305,0.265,1494.7275909869638,455.89191525102393,396.10281161154546,-59.78910363947847,False
2026-01-14,2026-01-15,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0315,0.0325,14472.759214318221,455.891915251024,470.3646744653422,14.472759214318216,False
2026-01-14,2026-01-15,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.0295,0.029,15453.963228848272,455.891915251024,448.1649336365999,-7.726981614424062,False
2026-01-14,2026-01-15,706279,Will Trump visit China by April 30?,trump-calls,YES,0.81,0.8,562.8295250012642,455.89191525102405,450.26362000101136,-5.628295250012684,False
2026-01-14,2026-01-15,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,6078.558870013653,455.891915251024,455.891915251024,0.0,False
2026-01-14,2026-01-15,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.445,0.405,1024.4762140472449,455.891915251024,414.9128666891342,-40.97904856188978,False
2026-01-14,2026-01-15,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.45,0.485,1013.0931450022755,455.891915251024,491.3501753261036,35.458260075079636,False
2026-01-14,2026-01-15,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.83,0.84,549.267367772318,455.89191525102393,461.3845889287471,5.4926736777231895,False
2026-01-14,2026-01-15,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.2785,0.291,1636.9548123914683,455.891915251024,476.3538504059172,20.46193515489324,False
2026-01-14,2026-01-15,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.175,0.175,2605.0966585772803,455.89191525102405,455.89191525102405,0.0,False
2026-01-18,2026-01-19,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0035,0.0035,130434.95945080213,456.52235807780744,456.52235807780744,0.0,False
2026-01-18,2026-01-19,1092199,"US strikes Iran by January 31, 2026?",iran-strike,YES,0.25,0.235,1826.0894323112298,456.52235807780744,429.13101659313895,-27.391341484668487,False
2026-01-18,2026-01-19,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,456.75073344452966,456.52235807780744,456.52235807780744,0.0,False
2026-01-18,2026-01-19,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.235,0.225,1942.6483322459892,456.52235807780744,437.09587475534755,-19.426483322459887,False
2026-01-18,2026-01-19,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,YES,0.059,0.0605,7737.667086064534,456.52235807780744,468.1288587069043,11.606500629096843,False
2026-01-18,2026-01-19,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.155,0.145,2945.3055359858545,456.52235807780744,427.06930271794886,-29.45305535985858,False
2026-01-18,2026-01-19,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.27,0.265,1690.8235484363238,456.52235807780744,448.06824033562583,-8.454117742181609,False
2026-01-18,2026-01-19,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.415,0.415,1100.053874886283,456.52235807780744,456.52235807780744,0.0,False
2026-01-18,2026-01-19,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.15,0.14,3043.4823871853832,456.5223580778075,426.0875342059537,-30.43482387185378,False
2026-01-18,2026-01-19,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.325,0.32,1404.684178700946,456.52235807780744,449.4989371843027,-7.023420893504749,False
2026-01-18,2026-01-19,601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,fed-cut,YES,0.0035,0.0035,130434.95945080213,456.52235807780744,456.52235807780744,0.0,False
2026-01-18,2026-01-19,601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,fed-cut,YES,0.0385,0.0375,11857.723586436558,456.52235807780744,444.6646344913709,-11.85772358643652,False
2026-01-18,2026-01-19,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.165,0.175,2766.8021701685298,456.52235807780744,484.1903797794927,27.668021701685234,False
2026-01-18,2026-01-19,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0255,0.0255,17902.837571678723,456.52235807780744,456.52235807780744,0.0,False
2026-01-18,2026-01-19,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.0255,0.0245,17902.837571678723,456.52235807780744,438.6195205061287,-17.90283757167873,False
2026-01-18,2026-01-19,706279,Will Trump visit China by April 30?,trump-calls,YES,0.79,0.745,577.876402630136,456.52235807780744,430.5179199594513,-26.00443811835612,False
2026-01-18,2026-01-19,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,6086.9647743707665,456.5223580778075,456.5223580778075,0.0,False
2026-01-18,2026-01-19,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.305,0.295,1496.794616648549,456.52235807780744,441.55441191132195,-14.96794616648549,False
2026-01-18,2026-01-19,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.515,0.37,886.4511807336066,456.52235807780744,327.98693687143447,-128.53542120637297,False
2026-01-18,2026-01-19,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.925,0.915,493.53768440844044,456.52235807780744,451.586981233723,-4.935376844084431,False
2026-01-18,2026-01-19,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.144,0.133,3170.2941533181074,456.52235807780744,421.6491223913083,-34.87323568649913,False
2026-01-18,2026-01-19,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.195,0.205,2341.1402978349097,456.5223580778074,479.93376105615647,23.411402978349088,False
2026-01-21,2026-01-22,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0025,0.0025,174150.1643140387,435.3754107850968,435.3754107850968,0.0,False
2026-01-21,2026-01-22,1092199,"US strikes Iran by January 31, 2026?",iran-strike,YES,0.21,0.195,2073.216241833794,435.3754107850967,404.2771671575898,-31.09824362750686,False
2026-01-21,2026-01-22,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,435.5932073887911,435.37541078509673,435.37541078509673,0.0,False
2026-01-21,2026-01-22,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.195,0.265,2232.6944142825473,435.37541078509673,591.6640197848751,156.28860899977838,False
2026-01-21,2026-01-22,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,YES,0.072,0.0675,6046.880705348566,435.37541078509673,408.16444761102827,-27.210963174068468,False
2026-01-21,2026-01-22,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.09,0.1,4837.504564278853,435.37541078509673,483.7504564278853,48.375045642788564,False
2026-01-21,2026-01-22,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.25,0.285,1741.501643140387,435.37541078509673,496.32796829501024,60.952557509913504,False
2026-01-21,2026-01-22,1198423,"US strikes Iran by February 28, 2026?",iran-strike,YES,0.345,0.39,1261.9577124205703,435.37541078509673,492.16350784402243,56.7880970589257,False
2026-01-21,2026-01-22,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.405,0.415,1075.0010142841893,435.3754107850967,446.12542092793853,10.750010142841859,False
2026-01-21,2026-01-22,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.125,0.115,3483.003286280774,435.37541078509673,400.545377922289,-34.83003286280774,False
2026-01-21,2026-01-22,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.315,0.315,1382.1441612225292,435.3754107850967,435.3754107850967,0.0,False
2026-01-21,2026-01-22,601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,fed-cut,YES,0.0015,0.0015,290250.27385673113,435.37541078509673,435.37541078509673,0.0,False
2026-01-21,2026-01-22,601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,fed-cut,YES,0.0245,0.0185,17770.42493000395,435.37541078509673,328.75286120507303,-106.6225495800237,False
2026-01-21,2026-01-22,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.195,0.205,2232.6944142825473,435.37541078509673,457.70235492792216,22.326944142825425,False
2026-01-21,2026-01-22,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.024,0.0245,18140.642116045696,435.37541078509673,444.4457318431196,9.070321058022841,False
2026-01-21,2026-01-22,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.0075,0.0175,58050.05477134624,435.37541078509673,1015.8759584985593,580.5005477134625,False
2026-01-21,2026-01-22,706279,Will Trump visit China by April 30?,trump-calls,YES,0.74,0.735,588.3451497095901,435.3754107850967,432.43368503654875,-2.941725748547924,False
2026-01-21,2026-01-22,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,5805.005477134623,435.37541078509673,435.37541078509673,0.0,False
2026-01-21,2026-01-22,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.245,0.235,1777.0424930003949,435.37541078509673,417.60498585509276,-17.77042493000397,False
2026-01-21,2026-01-22,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.375,0.365,1161.0010954269246,435.37541078509673,423.76539983082745,-11.610010954269285,False
2026-01-21,2026-01-22,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.545,0.68,798.8539647432967,435.37541078509673,543.2206960254418,107.8452852403451,False
2026-01-21,2026-01-22,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.1335,0.155,3261.2390320981026,435.37541078509673,505.4920499752059,70.11663919010914,False
2026-01-21,2026-01-22,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.185,0.115,2353.3805988383606,435.3754107850967,270.63876886641145,-164.73664191868522,False
2026-01-22,2026-01-23,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0025,0.0025,175413.1094686527,438.53277367163173,438.53277367163173,0.0,False
2026-01-22,2026-01-23,1092199,"US strikes Iran by January 31, 2026?",iran-strike,YES,0.195,0.245,2248.8860188288804,438.5327736716317,550.9770746130757,112.44430094144406,False
2026-01-22,2026-01-23,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,438.752149746505,438.53277367163173,438.53277367163173,0.0,False
2026-01-22,2026-01-23,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.265,0.235,1654.840655364648,438.53277367163173,388.88755401069227,-49.64521966093946,False
2026-01-22,2026-01-23,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,YES,0.0675,0.0365,6496.781832172322,438.53277367163173,237.1325368742897,-201.40023679734202,False
2026-01-22,2026-01-23,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.1,0.085,4385.327736716317,438.53277367163173,372.75285762088697,-65.77991605074476,False
2026-01-22,2026-01-23,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.285,0.285,1538.711486567129,438.53277367163173,438.53277367163173,0.0,False
2026-01-22,2026-01-23,1198423,"US strikes Iran by February 28, 2026?",iran-strike,YES,0.39,0.465,1124.4430094144402,438.5327736716317,522.8659993777147,84.33322570608306,False
2026-01-22,2026-01-23,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.415,0.445,1056.7054787268235,438.53277367163173,470.23393803343646,31.70116436180473,False
2026-01-22,2026-01-23,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.115,0.11,3813.328466709841,438.53277367163173,419.4661313380825,-19.066642333549225,False
2026-01-22,2026-01-23,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.315,0.315,1392.1675354654976,438.53277367163173,438.53277367163173,0.0,False
2026-01-22,2026-01-23,601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,fed-cut,YES,0.0015,0.0015,292355.1824477545,438.53277367163173,438.53277367163173,0.0,False
2026-01-22,2026-01-23,601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,fed-cut,YES,0.0185,0.0165,23704.474252520635,438.53277367163173,391.1238251665905,-47.408948505041224,False
2026-01-22,2026-01-23,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.205,0.155,2139.184261812838,438.5327736716318,331.5735605809899,-106.95921309064187,False
2026-01-22,2026-01-23,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0245,0.03,17899.296884556396,438.53277367163173,536.9789065366919,98.44613286506012,False
2026-01-22,2026-01-23,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.0175,0.026,25059.015638378954,438.53277367163173,651.5344065978528,213.00163292622108,False
2026-01-22,2026-01-23,706279,Will Trump visit China by April 30?,trump-calls,YES,0.735,0.75,596.6432294852133,438.53277367163173,447.48242211390993,8.949648442278203,False
2026-01-22,2026-01-23,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,5847.10364895509,438.53277367163173,438.53277367163173,0.0,False
2026-01-22,2026-01-23,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.235,0.255,1866.0969092409862,438.53277367163173,475.8547118564515,37.32193818481977,False
2026-01-22,2026-01-23,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.365,0.43,1201.4596538948815,438.53277367163173,516.6276511747991,78.09487750316737,False
2026-01-22,2026-01-23,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.68,0.685,644.9011377523996,438.53277367163173,441.75727936039374,3.224505688762008,False
2026-01-22,2026-01-23,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.155,0.162,2829.2437011073016,438.53277367163173,458.3374795793829,19.804705907751156,False
2026-01-22,2026-01-23,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.115,0.125,3813.328466709841,438.53277367163173,476.6660583387301,38.133284667098394,False
2026-01-28,2026-01-29,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0015,0.0005,280827.03662564326,421.2405549384649,140.41351831282162,-280.8270366256433,False
2026-01-28,2026-01-29,1092199,"US strikes Iran by January 31, 2026?",iran-strike,YES,0.105,0.115,4011.814808937761,421.24055493846487,461.3587030278425,40.118148089377655,False
2026-01-28,2026-01-29,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,421.4512805787542,421.24055493846487,421.24055493846487,0.0,False
2026-01-28,2026-01-29,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.265,0.235,1589.586999767792,421.24055493846487,373.5529449454311,-47.68760999303379,False
2026-01-28,2026-01-29,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,YES,0.0255,0.0355,16519.23744856725,421.24055493846487,586.4329294241373,165.19237448567247,False
2026-01-28,2026-01-29,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.14,0.175,3008.8611067033203,421.24055493846487,526.550693673081,105.31013873461615,False
2026-01-28,2026-01-29,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.26,0.265,1620.1559805325571,421.24055493846487,429.34133484112766,8.100779902662794,False
2026-01-28,2026-01-29,1198423,"US strikes Iran by February 28, 2026?",iran-strike,YES,0.44,0.485,957.3648975874202,421.24055493846487,464.32197532989875,43.08142039143388,False
2026-01-28,2026-01-29,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.065,0.065,6480.6239221302285,421.24055493846487,421.24055493846487,0.0,False
2026-01-28,2026-01-29,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.435,0.45,968.3690918125629,421.24055493846487,435.76609131565334,14.525536377188473,False
2026-01-28,2026-01-29,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.115,0.115,3662.9613472909987,421.24055493846487,421.24055493846487,0.0,False
2026-01-28,2026-01-29,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.305,0.315,1381.1165735687373,421.24055493846487,435.05172067415225,13.811165735687382,False
2026-01-28,2026-01-28,601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,fed-cut,YES,0.0005,0.0005,842481.1098769297,421.24055493846487,421.24055493846487,0.0,True
2026-01-28,2026-01-28,601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,fed-cut,YES,0.0035,0.0035,120354.44426813282,421.24055493846487,421.24055493846487,0.0,True
2026-01-28,2026-01-29,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.145,0.075,2905.107275437689,421.2405549384649,217.88304565782667,-203.35750928063825,False
2026-01-28,2026-01-29,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.024,0.02,17551.689789102704,421.2405549384649,351.0337957820541,-70.20675915641084,False
2026-01-28,2026-01-29,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.0045,0.0015,93609.01220854775,421.2405549384648,140.41351831282162,-280.8270366256432,False
2026-01-28,2026-01-29,706279,Will Trump visit China by April 30?,trump-calls,YES,0.815,0.805,516.8595766116134,421.2405549384649,416.07195917234884,-5.168595766116084,False
2026-01-28,2026-01-29,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,5616.540732512865,421.24055493846487,421.24055493846487,0.0,False
2026-01-28,2026-01-29,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.245,0.275,1719.349203830469,421.24055493846487,472.821031053379,51.58047611491412,False
2026-01-28,2026-01-29,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.105,0.11,4011.814808937761,421.24055493846487,441.2996289831537,20.059074044688828,False
2026-01-28,2026-01-29,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.395,0.9705,1066.4317846543413,421.2405549384648,1034.9720470070383,613.7314920685735,False
2026-01-28,2026-01-29,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.1645,0.1735,2560.732856768783,421.24055493846487,444.2871506493839,23.046595710919007,False
2026-01-28,2026-01-29,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.115,0.125,3662.9613472909987,421.24055493846487,457.87016841137483,36.629613472909966,False
2026-01-29,2026-01-30,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0005,0.0005,921316.7768446602,460.6583884223301,460.6583884223301,0.0,False
2026-01-29,2026-01-30,1092199,"US strikes Iran by January 31, 2026?",iran-strike,YES,0.115,0.165,4005.725116715914,460.6583884223301,660.9446442581258,200.28625583579566,False
2026-01-29,2026-01-30,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,460.88883283874947,460.6583884223301,460.6583884223301,0.0,False
